country,year,gdpPercap,lifeExp,pop,continent
Russia,1802,1869.62722,29.57,31295641.0,Other
Rwanda,1802,581.0097,25.0,928368.0,Africa
Saudi Arabia,1802,1050.59846,32.1,2008919.0,Asia
Sudan,1802,658.37587,31.4,4004722.0,Africa
Senegal,1802,664.79067,25.2,1009886.0,Africa
Singapore,1802,1081.52158,29.1,30000.0,Asia
Solomon Islands,1802,484.76763,25.1,56998.0,Other
Sierra Leone,1802,967.34945,25.1,794264.0,Africa
El Salvador,1802,1161.83977,28.7,228590.0,Americas
Somalia,1802,928.13637,29.4,989796.0,Africa
Serbia,1802,1722.72794,35.5,2147197.0,Europe
South Sudan,1802,678.12715,26.67,1030097.0,Other
Sao Tome and Principe,1802,1038.38608,31.0,22731.0,Africa
Suriname,1802,2186.1284,32.9,80721.0,Other
Slovak Republic,1802,1671.16902,36.4,2140651.0,Europe
Slovenia,1802,2058.50844,36.6,469664.0,Europe
Sweden,1802,1892.32984,40.2,2478845.0,Europe
Eswatini,1802,619.64788,32.3,85102.0,Other
Seychelles,1802,1058.47202,37.0,12522.0,Other
Syria,1802,1444.75338,31.1,1258439.0,Asia
Chad,1802,484.76763,30.9,1444759.0,Africa
Togo,1802,878.72479,31.3,445985.0,Africa
Thailand,1802,1213.92225,30.4,3135410.0,Asia
Tajikistan,1802,745.35646,24.24,466629.0,Other
Turkmenistan,1802,1267.53878,24.0,367215.0,Other
Timor-Leste,1802,698.43931,28.95,137262.0,Other
Tonga,1802,885.40203,28.2,18650.0,Other
Trinidad and Tobago,1802,1650.5723,32.9,22322.0,Americas
Tunisia,1802,912.23375,28.8,807201.0,Africa
Turkey,1802,1282.4517,35.0,9791003.0,Europe
Tanzania,1802,569.75434,32.2,3001971.0,Africa
Uganda,1802,707.66604,25.3,2456953.0,Africa
Ukraine,1802,1023.99537,36.6,11215490.0,Other
Uruguay,1802,2473.26251,32.9,55000.0,Americas
USA,1802,3518.90552,39.41,6229723.0,Other
Uzbekistan,1802,714.46469,26.93,1919159.0,Other
St. Vincent and the Grenadines,1802,1119.10544,25.99,25781.0,Other
Venezuela,1802,1418.25483,32.2,956830.0,Americas
Vietnam,1802,1121.77633,32.0,4202278.0,Asia
Vanuatu,1802,782.57254,24.3,27791.0,Other
Samoa,1802,1870.96267,25.4,47284.0,Other
Yemen,1802,1184.39072,23.39,2593000.0,Other
South Africa,1802,1996.66137,33.5,1458526.0,Africa
Zambia,1802,625.50011,32.6,769979.0,Africa
Zimbabwe,1802,1074.5079,33.7,1085814.0,Africa
Afghanistan,1803,560.88817,28.18,3280000.0,Asia
Angola,1803,440.86667,26.98,1567028.0,Africa
Albania,1803,552.25795,35.4,405343.0,Europe
UAE,1803,1347.46705,30.7,40153.0,Other
Argentina,1803,2002.60977,33.2,491855.0,Americas
Armenia,1803,691.83926,34.0,413326.0,Other
Antigua and Barbuda,1803,1010.93415,33.54,37000.0,Other
Australia,1803,974.1334,34.05,215992.0,Oceania
Austria,1803,2293.86529,34.4,3052658.0,Europe
Azerbaijan,1803,845.58821,29.17,879960.0,Other
Burundi,1803,621.14528,31.5,899097.0,Africa
Belgium,1803,3111.34396,40.02,3276958.0,Europe
Benin,1803,974.56501,31.0,636559.0,Africa
Burkina Faso,1803,699.64978,29.2,1665421.0,Africa
Bangladesh,1803,900.12777,25.5,19304993.0,Asia
Bulgaria,1803,1333.77505,35.93,2240436.0,Europe
Bahrain,1803,1005.08591,30.3,64474.0,Asia
Bahamas,1803,1931.05783,35.18,27350.0,Other
Bosnia and Herzegovina,1803,1153.46113,35.1,851806.0,Europe
Belarus,1803,1069.9738,36.2,2355081.0,Other
Belize,1803,773.2244,26.5,25526.0,Other
Bolivia,1803,1080.25565,33.0,916102.0,Americas
Brazil,1803,1157.83343,32.0,2731066.0,Americas
Barbados,1803,1525.74936,32.12,81729.0,Other
Brunei,1803,2020.53285,29.2,2258.0,Other
Bhutan,1803,841.33225,28.8,392287.0,Other
Botswana,1803,421.74177,33.6,119627.0,Africa
Central African Republic,1803,570.59565,30.0,479444.0,Africa
Canada,1803,1682.88969,39.0,538119.0,Americas
Switzerland,1803,2575.2249,38.0,1783525.0,Europe
Chile,1803,1139.13716,32.0,771447.0,Americas
China,1803,1226.51289,32.0,334638557.0,Asia
Cote d'Ivoire,1803,681.07849,31.16,1088530.0,Africa
Cameroon,1803,699.64978,28.75,1860054.0,Africa
"Congo, Dem. Rep.",1803,413.98888,31.6,5163819.0,Africa
"Congo, Rep.",1803,676.29181,32.7,314465.0,Africa
Colombia,1803,1238.74836,32.0,1206000.0,Americas
Comoros,1803,692.30071,32.1,56346.0,Africa
Cape Verde,1803,574.24265,33.8,55716.0,Other
Costa Rica,1803,1067.54704,30.21,54392.0,Americas
Cuba,1803,847.5787,32.58,339952.0,Americas
Cyprus,1803,1139.13716,38.5,184452.0,Other
Czech Republic,1803,1907.59064,34.95,5516349.0,Europe
Germany,1803,2407.81277,38.37,18898381.0,Europe
Djibouti,1803,1099.42297,29.9,22848.0,Africa
Denmark,1803,2398.15237,44.84,1021850.0,Europe
Dominican Republic,1803,761.20537,29.9,138703.0,Americas
Algeria,1803,893.62367,28.82,2527479.0,Africa
Ecuador,1803,610.81174,32.9,500000.0,Americas
Egypt,1803,1273.49459,33.0,3596268.0,Africa
Eritrea,1803,710.45834,30.2,205010.0,Africa
Spain,1803,1690.67719,29.5,11602809.0,Europe
Estonia,1803,1865.15392,34.82,334136.0,Other
Ethiopia,1803,835.44087,29.7,12032589.0,Africa
Finland,1803,1639.26202,28.53,846835.0,Europe
Fiji,1803,1048.32669,26.1,131220.0,Other
France,1803,2319.6732,30.64,29326876.0,Europe
"Micronesia, Fed. Sts.",1803,693.09752,26.7,16416.0,Other
Gabon,1803,585.33417,30.6,158227.0,Africa
UK,1803,4342.87695,37.32,11102331.0,Other
Georgia,1803,908.09192,31.87,1072178.0,Other
Ghana,1803,886.48311,28.0,2016034.0,Africa
Guinea,1803,507.47025,29.53,983959.0,Africa
Gambia,1803,929.05805,28.8,103274.0,Africa
Guinea-Bissau,1803,573.48516,32.0,218167.0,Africa
Equatorial Guinea,1803,425.97947,29.8,80377.0,Africa
Greece,1803,1525.59881,36.6,2259193.0,Europe
Grenada,1803,1280.69465,31.4,29409.0,Other
Guatemala,1803,1195.16133,25.8,481312.0,Americas
Guyana,1803,1622.56934,31.12,166034.0,Other
Honduras,1803,861.36397,33.9,130738.0,Americas
Croatia,1803,1078.23589,36.1,1227886.0,Europe
Haiti,1803,846.67404,29.0,528439.0,Americas
Hungary,1803,1468.99282,36.0,3370895.0,Europe
Indonesia,1803,1187.86956,30.0,16235371.0,Asia
India,1803,1365.89699,24.0,201922822.0,Asia
Ireland,1803,1567.19151,38.3,5493300.0,Europe
Iran,1803,1171.18791,25.6,6080848.0,Asia
Iraq,1803,1168.75238,31.2,1013428.0,Asia
Iceland,1803,1210.08878,19.6,61428.0,Europe
Israel,1803,1258.73621,32.0,209954.0,Asia
Italy,1803,3361.32265,29.69,19171929.0,Europe
Jamaica,1803,1491.69543,34.2,313346.0,Americas
Jordan,1803,1171.18791,31.7,202462.0,Asia
Japan,1803,1758.78504,36.4,28430767.0,Asia
Kazakhstan,1803,1377.16415,26.2,2041282.0,Other
Kenya,1803,860.02852,25.5,2615154.0,Africa
Kyrgyz Republic,1803,693.18834,23.94,530343.0,Other
Cambodia,1803,836.57896,35.0,2090000.0,Asia
Kiribati,1803,737.1673,24.9,17876.0,Other
South Korea,1803,1089.72558,25.8,9395000.0,Other
Kuwait,1803,1482.3473,26.0,81280.0,Asia
Lao,1803,991.56193,31.9,470000.0,Other
Lebanon,1803,1426.43442,29.7,304596.0,Asia
Liberia,1803,1081.25815,31.1,313543.0,Africa
Libya,1803,1201.90321,33.1,230465.0,Africa
St. Lucia,1803,754.29703,28.01,24000.0,Other
Sri Lanka,1803,1171.18791,32.6,1656386.0,Asia
Lesotho,1803,512.81204,32.8,276361.0,Africa
Lithuania,1803,1614.51854,28.9,778655.0,Other
Luxembourg,1803,2104.82048,36.9,127030.0,Other
Latvia,1803,1138.57497,33.0,590588.0,Other
Morocco,1803,930.39694,33.1,2527479.0,Africa
Moldova,1803,861.36397,33.15,712558.0,Other
Madagascar,1803,603.88389,30.5,1526125.0,Africa
Maldives,1803,1125.78268,32.65,42378.0,Other
Mexico,1803,1688.00629,26.9,5299535.0,Americas
North Macedonia,1803,835.57028,36.1,391865.0,Other
Mali,1803,814.62329,26.41,1403398.0,Africa
Malta,1803,1035.10769,28.7,134072.0,Other
Myanmar,1803,1072.36476,30.8,5535417.0,Asia
Montenegro,1803,1388.14641,35.4,126582.0,Europe
Mongolia,1803,574.24265,31.8,602812.0,Asia
Mozambique,1803,482.58884,30.28,2014115.0,Africa
Mauritania,1803,627.66057,32.0,382696.0,Africa
Mauritius,1803,1382.1887,28.7,64154.0,Africa
Malawi,1803,559.57153,30.3,785991.0,Africa
Malaysia,1803,1283.36554,30.6,287000.0,Asia
Namibia,1803,699.84459,32.4,220017.0,Africa
Niger,1803,613.07272,30.8,852737.0,Africa
Nigeria,1803,1107.08641,30.4,12100860.0,Africa
Nicaragua,1803,1300.72637,25.4,186000.0,Americas
Netherlands,1803,5667.64138,39.86,2013986.0,Europe
Norway,1803,1799.47278,38.72,895473.0,Europe
Nepal,1803,856.02218,32.8,3981920.0,Asia
New Zealand,1803,1099.73739,34.05,180250.0,Oceania
Oman,1803,471.41315,32.3,302634.0,Asia
Pakistan,1803,1248.64389,25.8,13197606.0,Asia
Panama,1803,1067.34631,32.9,77261.0,Americas
Peru,1803,1315.41629,35.7,1277796.0,Americas
Philippines,1803,1243.3021,30.9,2314342.0,Asia
Papua New Guinea,1803,729.15462,31.5,754894.0,Other
Poland,1803,1119.69484,35.9,9200762.0,Europe
North Korea,1803,1022.01019,26.0,4345000.0,Other
Portugal,1803,1905.68432,35.6,2825860.0,Europe
Paraguay,1803,1042.51004,35.5,268444.0,Americas
Palestine,1803,1152.48196,32.1,165944.0,Other
Qatar,1803,1482.3473,30.8,14092.0,Other
Romania,1803,888.07293,35.7,5625009.0,Europe
Russia,1803,1869.62722,29.57,31295641.0,Other
Rwanda,1803,584.41837,31.8,928368.0,Africa
Saudi Arabia,1803,1050.59846,32.1,2013393.0,Asia
Sudan,1803,658.37587,31.4,4010017.0,Africa
Senegal,1803,665.32783,25.2,1009886.0,Africa
Singapore,1803,1081.52158,29.1,30000.0,Asia
Solomon Islands,1803,484.76763,25.1,56998.0,Other
Sierra Leone,1803,967.34945,25.1,794264.0,Africa
El Salvador,1803,1161.83977,28.7,219463.0,Americas
Somalia,1803,929.47182,29.4,990219.0,Africa
Serbia,1803,1722.72794,35.5,2147197.0,Europe
South Sudan,1803,678.12715,26.67,1031459.0,Other
Sao Tome and Principe,1803,1040.82075,31.0,22731.0,Africa
Suriname,1803,2186.1284,32.9,80721.0,Other
Slovak Republic,1803,1671.16902,36.4,2140651.0,Europe
Slovenia,1803,2058.50844,36.6,469664.0,Europe
Sweden,1803,1873.63357,40.28,2468335.0,Europe
Eswatini,1803,619.64788,32.3,84657.0,Other
Seychelles,1803,1058.84833,37.0,12522.0,Other
Syria,1803,1444.75338,31.1,1262680.0,Asia
Chad,1803,484.76763,30.9,1451181.0,Africa
Togo,1803,878.72479,31.3,445985.0,Africa
Thailand,1803,1213.92225,30.4,3205390.0,Asia
Tajikistan,1803,746.11358,24.24,466629.0,Other
Turkmenistan,1803,1271.66448,24.0,367215.0,Other
Timor-Leste,1803,699.77476,28.95,137262.0,Other
Tonga,1803,885.40203,28.2,18646.0,Other
Trinidad and Tobago,1803,1653.90024,32.9,23583.0,Americas
Tunisia,1803,912.23375,28.8,810826.0,Africa
Turkey,1803,1283.52668,35.0,9805842.0,Europe
Tanzania,1803,569.75434,32.2,3002957.0,Africa
Uganda,1803,707.66604,25.3,2435708.0,Africa
Ukraine,1803,1027.20236,36.6,11215490.0,Other
Uruguay,1803,2482.67045,32.9,55000.0,Americas
USA,1803,3458.81036,39.41,6347862.0,Other
Uzbekistan,1803,714.46469,26.93,1919159.0,Other
St. Vincent and the Grenadines,1803,1119.10544,25.99,25781.0,Other
Venezuela,1803,1410.97089,32.2,935949.0,Americas
Vietnam,1803,1121.77633,32.0,4307221.0,Asia
Vanuatu,1803,782.57254,24.3,27791.0,Other
Samoa,1803,1870.96267,25.4,47276.0,Other
Yemen,1803,1187.07641,23.39,2593000.0,Other
South Africa,1803,1974.4193,33.5,1463862.0,Africa
Zambia,1803,626.43789,32.6,781732.0,Africa
Zimbabwe,1803,1075.74155,33.7,1085814.0,Africa
Afghanistan,1804,560.88817,28.17,3280000.0,Asia
Angola,1804,442.27519,26.98,1567028.0,Africa
Albania,1804,553.84175,35.4,407140.0,Europe
UAE,1804,1352.80884,30.7,40153.0,Other
Argentina,1804,2009.59316,33.2,478559.0,Americas
Armenia,1804,693.7677,34.0,413326.0,Other
Antigua and Barbuda,1804,1010.93415,33.54,37000.0,Other
Australia,1804,979.99461,34.05,221602.0,Oceania
Austria,1804,2303.68387,34.4,3070416.0,Europe
Azerbaijan,1804,845.58821,29.17,879960.0,Other
Burundi,1804,622.62772,31.5,899097.0,Africa
Belgium,1804,3115.23801,40.03,3285994.0,Europe
Benin,1804,974.56501,31.0,636559.0,Africa
Burkina Faso,1804,701.39741,29.2,1665421.0,Africa
Bangladesh,1804,900.12777,25.5,19343060.0,Asia
Bulgaria,1804,1333.77505,35.98,2237256.0,Europe
Bahrain,1804,1009.11916,30.3,64474.0,Asia
Bahamas,1804,1931.05783,35.18,27350.0,Other
Bosnia and Herzegovina,1804,1153.46113,35.1,851806.0,Europe
Belarus,1804,1069.9738,36.2,2355081.0,Other
Belize,1804,773.2244,26.5,25526.0,Other
Bolivia,1804,1080.25565,33.0,926014.0,Americas
Brazil,1804,1157.83343,32.0,2812740.0,Americas
Barbados,1804,1525.74936,32.12,81729.0,Other
Brunei,1804,2020.53285,29.2,2258.0,Other
Bhutan,1804,841.33225,28.8,392287.0,Other
Botswana,1804,422.99806,33.6,119173.0,Africa
Central African Republic,1804,570.59565,30.0,479444.0,Africa
Canada,1804,1694.20958,39.01,551460.0,Americas
Switzerland,1804,2587.97467,38.0,1794842.0,Europe
Chile,1804,1139.13716,32.0,771447.0,Americas
China,1804,1223.16063,32.0,336199187.0,Asia
Cote d'Ivoire,1804,681.07849,31.16,1088530.0,Africa
Cameroon,1804,701.39741,28.75,1860054.0,Africa
"Congo, Dem. Rep.",1804,413.98888,31.6,5163819.0,Africa
"Congo, Rep.",1804,677.45783,32.7,314465.0,Africa
Colombia,1804,1232.39945,32.0,1206000.0,Americas
Comoros,1804,693.29254,32.1,56346.0,Africa
Cape Verde,1804,574.24265,33.8,55716.0,Other
Costa Rica,1804,1067.54704,30.21,54864.0,Americas
Cuba,1804,853.99281,32.7,366184.0,Americas
Cyprus,1804,1139.13716,38.5,184472.0,Other
Czech Republic,1804,1908.58625,34.95,5516349.0,Europe
Germany,1804,2414.49001,38.37,19207698.0,Europe
Djibouti,1804,1103.76851,29.9,22848.0,Africa
Denmark,1804,2402.89414,42.83,1029239.0,Europe
Dominican Republic,1804,761.20537,29.9,135130.0,Americas
Algeria,1804,894.86827,28.82,2536706.0,Africa
Ecuador,1804,610.81174,32.9,500000.0,Americas
Egypt,1804,1273.49459,33.0,3628943.0,Africa
Eritrea,1804,710.45834,30.2,205010.0,Africa
Spain,1804,1738.75332,29.5,11637283.0,Europe
Estonia,1804,1867.13601,34.37,334136.0,Other
Ethiopia,1804,835.44087,29.7,12032589.0,Africa
Finland,1804,1645.76785,35.91,863048.0,Europe
Fiji,1804,1048.32669,26.1,131450.0,Other
France,1804,2681.57962,29.38,29436651.0,Europe
"Micronesia, Fed. Sts.",1804,693.09752,26.7,16416.0,Other
Gabon,1804,585.33417,30.6,158227.0,Africa
UK,1804,4278.77544,41.44,11222322.0,Other
Georgia,1804,908.09192,31.87,1072178.0,Other
Ghana,1804,887.75497,28.0,2016034.0,Africa
Guinea,1804,507.47025,29.54,983959.0,Africa
Gambia,1804,930.1994,28.8,103274.0,Africa
Guinea-Bissau,1804,573.48516,32.0,218167.0,Africa
Equatorial Guinea,1804,425.97947,29.8,80377.0,Africa
Greece,1804,1536.66992,36.6,2262266.0,Europe
Grenada,1804,1280.69465,31.4,29409.0,Other
Guatemala,1804,1196.55592,25.8,487599.0,Americas
Guyana,1804,1622.56934,31.12,166034.0,Other
Honduras,1804,861.36397,33.9,130985.0,Americas
Croatia,1804,1087.97605,36.1,1227886.0,Europe
Haiti,1804,846.67404,29.0,538274.0,Americas
Hungary,1804,1468.99282,36.0,3412185.0,Europe
Indonesia,1804,1183.01616,30.0,16277868.0,Asia
India,1804,1359.1371,23.5,202320984.0,Asia
Ireland,1804,1578.76138,38.3,5576881.0,Europe
Iran,1804,1171.18791,25.6,6108039.0,Asia
Iraq,1804,1168.75238,31.2,1017944.0,Asia
Iceland,1804,1210.08878,24.76,61428.0,Europe
Israel,1804,1258.73621,32.0,209954.0,Asia
Italy,1804,3370.67079,29.69,19229584.0,Europe
Jamaica,1804,1491.69543,34.2,317926.0,Americas
Jordan,1804,1171.18791,31.7,203290.0,Asia
Japan,1804,1758.78504,36.4,28575824.0,Asia
Kazakhstan,1804,1378.36797,26.2,2041282.0,Other
Kenya,1804,860.02852,25.5,2629018.0,Africa
Kyrgyz Republic,1804,698.18648,23.94,530343.0,Other
Cambodia,1804,836.57896,35.0,2090000.0,Asia
Kiribati,1804,738.50275,24.9,17876.0,Other
South Korea,1804,1089.72558,25.8,9395000.0,Other
Kuwait,1804,1487.68909,26.0,81280.0,Asia
Lao,1804,991.56193,31.9,470000.0,Other
Lebanon,1804,1427.75887,29.7,306143.0,Asia
Liberia,1804,1086.95298,31.1,313542.0,Africa
Libya,1804,1201.90321,33.1,230606.0,Africa
St. Lucia,1804,754.29703,28.01,24000.0,Other
Sri Lanka,1804,1171.18791,32.6,1626307.0,Asia
Lesotho,1804,512.81204,32.8,276361.0,Africa
Lithuania,1804,1617.0531,28.9,778655.0,Other
Luxembourg,1804,2106.26909,36.9,127030.0,Other
Latvia,1804,1138.57497,33.0,590588.0,Other
Morocco,1804,930.39694,33.1,2536706.0,Africa
Moldova,1804,861.36397,33.15,712558.0,Other
Madagascar,1804,603.88389,30.5,1534934.0,Africa
Maldives,1804,1125.78268,32.65,42378.0,Other
Mexico,1804,1655.95554,26.9,5367767.0,Americas
North Macedonia,1804,835.57028,36.1,391865.0,Other
Mali,1804,814.62329,26.41,1403398.0,Africa
Malta,1804,1035.10769,28.7,134072.0,Other
Myanmar,1804,1072.36476,30.8,5388692.0,Asia
Montenegro,1804,1379.99067,35.4,126582.0,Europe
Mongolia,1804,574.24265,31.8,603753.0,Asia
Mozambique,1804,483.19957,30.28,2018842.0,Africa
Mauritania,1804,627.66057,32.0,382696.0,Africa
Mauritius,1804,1382.1887,28.7,65970.0,Africa
Malawi,1804,559.57153,30.3,803034.0,Africa
Malaysia,1804,1283.36554,30.6,287000.0,Asia
Namibia,1804,699.84459,32.4,217101.0,Africa
Niger,1804,613.07272,30.8,852737.0,Africa
Nigeria,1804,1107.08641,30.4,12100860.0,Africa
Nicaragua,1804,1300.72637,25.4,186000.0,Americas
Netherlands,1804,5937.40188,39.86,2018669.0,Europe
Norway,1804,1802.30102,40.52,893970.0,Europe
Nepal,1804,856.02218,32.8,3975912.0,Asia
New Zealand,1804,1101.40873,34.05,174110.0,Oceania
Oman,1804,471.41315,32.3,303517.0,Asia
Pakistan,1804,1248.64389,25.8,13223629.0,Asia
Panama,1804,1068.60646,32.9,77823.0,Americas
Peru,1804,1307.40361,35.7,1280070.0,Americas
Philippines,1804,1243.3021,30.9,2255572.0,Asia
Papua New Guinea,1804,730.49006,31.5,754894.0,Other
Poland,1804,1092.75229,35.9,9268673.0,Europe
North Korea,1804,1022.01019,26.0,4345000.0,Other
Portugal,1804,1964.44403,35.6,2851609.0,Europe
Paraguay,1804,1043.75856,35.5,258681.0,Americas
Palestine,1804,1158.32442,32.1,165944.0,Other
Qatar,1804,1487.68909,30.8,14092.0,Other
Romania,1804,888.07293,35.7,5667307.0,Europe
Russia,1804,1869.62722,29.57,31295641.0,Other
Rwanda,1804,586.48943,31.8,928368.0,Africa
Saudi Arabia,1804,1051.92945,32.1,2017878.0,Asia
Sudan,1804,658.37587,31.4,4015320.0,Africa
Senegal,1804,665.86542,25.2,1009886.0,Africa
Singapore,1804,1081.52158,29.1,30000.0,Asia
Solomon Islands,1804,484.76763,25.1,56998.0,Other
Sierra Leone,1804,967.34945,25.1,794264.0,Africa
El Salvador,1804,1161.83977,28.7,210700.0,Americas
Somalia,1804,929.47182,29.4,990642.0,Africa
Serbia,1804,1722.72794,35.5,2147197.0,Europe
South Sudan,1804,678.12715,26.67,1032822.0,Other
Sao Tome and Principe,1804,1043.25542,31.0,22731.0,Africa
Suriname,1804,2186.1284,32.9,80721.0,Other
Slovak Republic,1804,1672.34013,36.4,2140651.0,Europe
Slovenia,1804,2058.50844,36.6,469664.0,Europe
Sweden,1804,1752.1078,39.7,2457869.0,Europe
Eswatini,1804,619.64788,32.3,84214.0,Other
Seychelles,1804,1059.20992,37.0,12522.0,Other
Syria,1804,1444.75338,31.1,1266935.0,Asia
Chad,1804,484.76763,30.9,1457631.0,Africa
Togo,1804,878.72479,31.3,445985.0,Africa
Thailand,1804,1213.92225,30.4,3276931.0,Asia
Tajikistan,1804,746.87146,24.24,466629.0,Other
Turkmenistan,1804,1275.80362,24.0,367215.0,Other
Timor-Leste,1804,701.11021,28.95,137262.0,Other
Tonga,1804,885.40203,28.2,18642.0,Other
Trinidad and Tobago,1804,1657.23488,32.9,24915.0,Americas
Tunisia,1804,912.23375,28.8,814467.0,Africa
Turkey,1804,1284.60166,35.0,9820702.0,Europe
Tanzania,1804,569.75434,32.2,3003943.0,Africa
Uganda,1804,707.66604,25.3,2414647.0,Africa
Ukraine,1804,1030.4194,36.6,11215490.0,Other
Uruguay,1804,2492.11418,32.9,55000.0,Americas
USA,1804,3456.13946,39.41,6468241.0,Other
Uzbekistan,1804,714.46469,26.93,1919159.0,Other
St. Vincent and the Grenadines,1804,1119.10544,25.99,25781.0,Other
Venezuela,1804,1403.72436,32.2,915524.0,Americas
Vietnam,1804,1121.77633,32.0,4414785.0,Asia
Vanuatu,1804,782.57254,24.3,27791.0,Other
Samoa,1804,1870.96267,25.4,47268.0,Other
Yemen,1804,1191.10495,23.39,2593000.0,Other
South Africa,1804,1952.425,33.5,1469219.0,Africa
Zambia,1804,628.31345,32.6,793665.0,Africa
Zimbabwe,1804,1076.9752,33.7,1085814.0,Africa
Afghanistan,1805,560.88817,28.16,3280000.0,Asia
Angola,1805,444.38797,26.98,1567028.0,Africa
Albania,1805,555.43009,35.4,408945.0,Europe
UAE,1805,1356.81518,30.7,40153.0,Other
Argentina,1805,2016.60091,33.2,465622.0,Americas
Armenia,1805,695.758,34.0,413326.0,Other
Antigua and Barbuda,1805,1010.93415,33.54,37000.0,Other
Australia,1805,985.85582,34.05,227357.0,Oceania
Austria,1805,2312.27512,34.4,3088277.0,Europe
Azerbaijan,1805,846.67929,29.17,879960.0,Other
Burundi,1805,622.62772,31.5,899097.0,Africa
Belgium,1805,3119.13206,40.04,3295054.0,Europe
Benin,1805,974.56501,31.0,636559.0,Africa
Burkina Faso,1805,703.1494,29.2,1665421.0,Africa
Bangladesh,1805,900.12777,25.5,19381202.0,Asia
Bulgaria,1805,1333.77505,36.02,2234082.0,Europe
Bahrain,1805,1013.15241,30.3,64474.0,Asia
Bahamas,1805,1931.05783,35.18,27350.0,Other
Bosnia and Herzegovina,1805,1153.46113,35.1,851806.0,Europe
Belarus,1805,1069.9738,36.2,2355081.0,Other
Belize,1805,773.2244,26.5,25526.0,Other
Bolivia,1805,1080.25565,33.0,936032.0,Americas
Brazil,1805,1157.83343,32.0,2896856.0,Americas
Barbados,1805,1525.74936,32.12,81729.0,Other
Brunei,1805,2020.53285,29.2,2258.0,Other
Bhutan,1805,841.33225,28.8,392287.0,Other
Botswana,1805,424.2581,33.6,118721.0,Africa
Central African Republic,1805,570.59565,30.0,479444.0,Africa
Canada,1805,1704.2717,39.01,565132.0,Americas
Switzerland,1805,2600.78756,38.0,1806231.0,Europe
Chile,1805,1139.13716,32.0,771447.0,Americas
China,1805,1219.81755,32.0,337767094.0,Asia
Cote d'Ivoire,1805,681.07849,31.16,1088530.0,Africa
Cameroon,1805,703.1494,28.75,1860054.0,Africa
"Congo, Dem. Rep.",1805,413.98888,31.6,5163819.0,Africa
"Congo, Rep.",1805,679.78987,32.7,314465.0,Africa
